Query,Label
SELECT TOP 3 * FROM paper WHERE wrapped = 'mistake',0
SELECT * FROM action WHERE broad = 'fight' LIMIT 3,0
SELECT * FROM halfway WHERE appropriate = 'noted' FETCH FIRST 3 ROWS ONLY,0
SELECT MIN ( parallel )  AS happily FROM roof,0
SELECT MIN ( being )  AS pie FROM call,0
SELECT * FROM  ( SELECT state FROM path ) ,0
SELECT TOP 3 * FROM thrown SELECT * FROM became 3SELECT * FROM little,0
SELECT * FROM hill 3 SELECT * FROM color,0
SELECT * FROM theory FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM something,0
SELECT TOP 50 PERCENT * FROM neighbor SELECT * FROM bone FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM shoot,0
SELECT * FROM protection FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM collect,0
SELECT TOP 3 * FROM share WHERE grew = 'greatest' SELECT * FROM fireplace,0
SELECT * FROM three WHERE captured = 'actually' LIMIT 3,0
SELECT * FROM sitting WHERE north = 'subject' FETCH FIRST 3 ROWS ONLY,0
SELECT AVG ( milk ) FROM than,0
SELECT * FROM but WHERE plastic NOT LIKE '[market]%',0
SELECT AVG ( mix ) FROM write SELECT SUM ( harder ) ,0
SELECT AVG ( sign ) FROM check SELECT SUM ( large ) ,0
SELECT AVG ( movie )  FROM whose  SELECT SUM ( rain ) ,0
SELECT COUNT ( education ) FROM memory,0
SELECT COUNT ( park ) FROM hang,0
SELECT AVG ( safety ) FROM able,0
SELECT * FROM bill WHERE cover NOT LIKE 'industry%',0
SELECT * FROM eventually WHERE evidence LIKE '%highway%',0
SELECT * FROM shirt  WHERE occasionally NOT LIKE '[clothing]%',0
"  SELECT * FROM fat WHERE practice IN  ( 'fifteen', 'wall', 'ear' )  ",0
"  SELECT * FROM skin WHERE make NOT IN  ( 'correctly', 'ring', 'invented' )  ",0
SELECT * FROM pictured WHERE nuts IN  ( SELECT slept FROM over ) ,0
SELECT * FROM flag WHERE parallel  BETWEEN 10 AND 20,0
SELECT * FROM hearing WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM since WHERE think BETWEEN 'friend' AND 'gradually',0
"SELECT * FROM plastic WHERE rich BETWEEN ""low"" AND    ""aloud""",0
SELECT * FROM forth WHERE physical NOT BETWEEN 'jump' AND 'each',0
SELECT * FROM explanation WHERE stronger BETWEEN earn09/01/1996folks AND powder15/31/1996flies,0
SELECT * FROM large WHERE own BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT AVG ( him ) FROM five SELECT SUM ( clearly ) ,0
SELECT COUNT ( cross )  FROM grabbed,0
SELECT COUNT ( engineerID ) FROM sight,0
SELECT AVG ( Price ) FROM basic,0
SELECT * FROM mountain WHERE consist BETWEEN '1996-07-01' AND '1996-07-31',0
"  SELECT organizationID AS ID, record AS done FROM twice",0
"  SELECT hurryID AS ID, modern AS broke FROM stage",0
"  SELECT are AS face, stretch AS [steel]  FROM too",0
"   SELECT nothing, like+ ', ' + represent+ ' ' + success+ ', ' + gray AS battle  FROM birth",0
SELECT suppose ( s ) FROM rose INNER JOIN,0
"   SELECT sent,join,enjoy,putting,vast     (  (  average JOIN extra ON visit.good =  dust.higher )   INNER JOIN shownON Orders.till =  example.steadyID ) ",0
SELECT front ( s )  FROM remove LEFT JOIN,0
"  SELECT they,right,matter FROM therefore LEFT JOIN Orders ON positive.deadID =  shape.standard ORDER BY naturally.or",0
SELECT mood ( s FROM wild RIGHT JOIN,0
"  SELECT Orders.canalrID, Employees.pitch, Employees.slightly FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.elseID ORDER BY Orders.promisedID",0
SELECT wall ( s )  FROM managed FULL OUTER JOIN,0
" SELECT column_name ( s )  FROM our,limited",0
SELECT not ( s )  FROM greatest UNION,0
SELECT waste ( s )  FROM direct SELECT putting ( s ) ,0
SELECT tin ( s )  FROM score UNION ALL,0
SELECT mill ( s )  FROM mill SELECT exciting FROM count,0
SELECT brought FROM title UNION SELECT bigger FROM loose ORDER BY period,0
SELECT consonant FROM numeral UNION ALL SELECT least FROM particular ORDER BY funny,0
"  SELECT canal,nose FROM empty WHERE plastic = 'eleven' UNION SELECT steep, cattle FROM heart",0
"   SELECT COUNT ( notice ) , carried FROM lay BY modern",0
"   SELECT Employees.familiar, COUNT ( Orders.grainID )  AS tapeFROM    ( OrdersINNER JOIN introduced ON Orders.youthID  =  Employees.fingerID ) ",0
SELECT * FROM taken FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT process,0
SELECT * FROM solve,0
SELECT egg FROM roof,0
SELECT DISTINCT plan FROM afternoon,0
SELECT COUNT ( DISTINCT flight )  FROM neighbor,0
SELECT Count ( * )  AS language,0
FROM  ( SELECT DISTINCT area FROM take ) ,0
SELECT * FROM exactly,0
SELECT * FROM dear WHERE corner = 'street',0
SELECT * FROM appearance WHERE every = 'exercise',0
SELECT * FROM suppose  WHERE twice = judge,0
SELECT * FROM reach WHERE happen = 'design'  AND City = 'signal',0
SELECT * FROM affect WHERE dirt = 'camp'  OR yellow = 'salmon',0
SELECT * FROM excellent WHERE pressure = 'sides'  OR section = 'cutting',0
SELECT * FROM unless WHERE    NOT fine = 'comfortable',0
SELECT * FROM private WHERE out = 'plane'  AND  ( needed = 'sheep' OR blanket = 'receive' ) ,0
SELECT * FROM alive WHERE NOT division = 'observe'  AND NOT recall = 'heat',0
SELECT * FROM sold ORDER BY hot,0
SELECT * FROM play ORDER BY taught DESC,0
" SELECT * FROM sets ORDER BY score, fierce",0
" SELECT * FROM quarter ORDER BY sold ASC, flew DESC",0
"INSERT INTO herd ( softly, rising, storm, claws, bowl, merely )  VALUES  ( 'lunch', 'writer'. individual', 'anyone', 'recent', 'say', 'clean' )  ",0
"INSERT INTO balance  ( meant, gravity, daily )  VALUES  ( 'let', 'soldier', 'chief' )  ",0
"   SELECT sink, trade, men FROM fine WHERE move  IS NULL",0
"   SELECT adult, just, slowFROM agree WHERE go  IS NOT NULL",0
"  UPDATE everywhere SET volume =  'moment', City =  'place' WHERE several =  labor",0
 UPDATE by SET rather = 'adjective'WHERE too = 'interest',0
SELECT * FROM living,0
DELETE FROM near WHERE concerned = 'music',0
DELETE FROM slowly,0
SELECT nearby ( s )  FROM hay,0
SELECT * FROM  ( SELECT ancient FROM determine ) ,0
SELECT TOP 3 * FROM said,0
SELECT * FROM lost 3,0
SELECT * FROM job FETCH FIRST 3 ROWS ONLY,0
SELECT TOP 50 PERCENT * FROM eventually,0
SELECT * FROM brush FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT TOP 3 * FROM replied WHERE fill = 'ordinary',0
SELECT * FROM explore WHERE turn = 'general' LIMIT 3,0
SELECT * FROM depth WHERE mountain = 'women' FETCH FIRST 3 ROWS ONLY,0
SELECT MIN ( held )  AS gentle FROM fifty,0
SELECT MIN ( wish )  AS wolf FROM ear,0
SELECT * FROM  ( SELECT beginning FROM gold ) ,0
SELECT TOP 3 * FROM wave SELECT * FROM tribe 3SELECT * FROM football,0
SELECT * FROM easy 3 SELECT * FROM look,0
SELECT * FROM across FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM reason,0
SELECT TOP 50 PERCENT * FROM college SELECT * FROM alone FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM jet,0
SELECT * FROM club FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM rocket,0
SELECT TOP 3 * FROM jungle WHERE plan = 'stiff' SELECT * FROM positive,0
SELECT * FROM fighting WHERE worth = 'rock' LIMIT 3,0
SELECT * FROM science WHERE heading = 'diameter' FETCH FIRST 3 ROWS ONLY,0
SELECT AVG ( public ) FROM gasoline,0
SELECT * FROM fell WHERE engineer NOT LIKE '[basket]%',0
SELECT AVG ( accident ) FROM center SELECT SUM ( can ) ,0
SELECT AVG ( excited ) FROM industry SELECT SUM ( mouse ) ,0
SELECT AVG ( during )  FROM buy  SELECT SUM ( brown ) ,0
SELECT COUNT ( angry ) FROM everywhere,0
SELECT COUNT ( height ) FROM studying,0
SELECT AVG ( late ) FROM vote,0
SELECT * FROM brain WHERE activity NOT LIKE 'bush%',0
SELECT * FROM settlers WHERE decide LIKE '%trace%',0
SELECT * FROM inside  WHERE fear NOT LIKE '[zulu]%',0
"  SELECT * FROM meet WHERE press IN  ( 'original', 'individual', 'firm' )  ",0
"  SELECT * FROM hunt WHERE drew NOT IN  ( 'snake', 'hill', 'plural' )  ",0
SELECT * FROM everyone WHERE pond IN  ( SELECT either FROM average ) ,0
SELECT * FROM lower WHERE football  BETWEEN 10 AND 20,0
SELECT * FROM essential WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM lift WHERE everyone BETWEEN 'joy' AND 'construction',0
"SELECT * FROM meat WHERE powerful BETWEEN ""operation"" AND    ""knife""",0
SELECT * FROM weak WHERE smaller NOT BETWEEN 'unit' AND 'dear',0
SELECT * FROM chart WHERE inch BETWEEN never09/01/1996mean AND done15/31/1996noise,0
SELECT * FROM expect WHERE nest BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT AVG ( captain ) FROM hurried SELECT SUM ( certain ) ,0
SELECT COUNT ( struck )  FROM teach,0
SELECT COUNT ( whetherID ) FROM partly,0
SELECT AVG ( Price ) FROM western,0
SELECT * FROM not WHERE change BETWEEN '1996-07-01' AND '1996-07-31',0
"  SELECT towardID AS ID, needle AS influence FROM fly",0
"  SELECT recordID AS ID, southern AS famous FROM rabbit",0
"  SELECT stared AS else, poetry AS [sand]  FROM split",0
"   SELECT busy, heard+ ', ' + interior+ ' ' + history+ ', ' + usually AS own  FROM team",0
SELECT importance ( s ) FROM earth INNER JOIN,0
"   SELECT complete,sit,push,including,compare     (  (  energy JOIN use ON row.not =  door.southern )   INNER JOIN policemanON Orders.halfway =  explain.pitchID ) ",0
SELECT vegetable ( s )  FROM solar LEFT JOIN,0
"  SELECT shine,sharp,progress FROM slope LEFT JOIN Orders ON impossible.explanationID =  shape.good ORDER BY join.bee",0
SELECT went ( s FROM hidden RIGHT JOIN,0
"  SELECT Orders.sortrID, Employees.left, Employees.hurry FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.postID ORDER BY Orders.taughtID",0
SELECT printed ( s )  FROM verb FULL OUTER JOIN,0
" SELECT column_name ( s )  FROM nice,nose",0
SELECT thy ( s )  FROM engine UNION,0
SELECT blow ( s )  FROM rather SELECT sky ( s ) ,0
SELECT bigger ( s )  FROM mighty UNION ALL,0
SELECT dollar ( s )  FROM stiff SELECT root FROM contrast,0
SELECT foot FROM uncle UNION SELECT given FROM tales ORDER BY out,0
SELECT trick FROM fear UNION ALL SELECT tall FROM science ORDER BY spread,0
"  SELECT sheet,human FROM lunch WHERE apartment = 'unless' UNION SELECT accurate, coat FROM unknown",0
"   SELECT COUNT ( voyage ) , idea FROM sad BY test",0
"   SELECT Employees.shine, COUNT ( Orders.scaleID )  AS bringFROM    ( OrdersINNER JOIN chair ON Orders.begunID  =  Employees.personID ) ",0
SELECT * FROM rush FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT poetry,0
SELECT * FROM refused,0
SELECT interest FROM men,0
SELECT DISTINCT cake FROM stopped,0
SELECT COUNT ( DISTINCT worker )  FROM jar,0
SELECT Count ( * )  AS drive,0
FROM  ( SELECT DISTINCT basket FROM usual ) ,0
SELECT * FROM earn,0
SELECT * FROM quarter WHERE although = 'grow',0
SELECT * FROM bread WHERE war = 'damage',0
SELECT * FROM orbit  WHERE house = dozen,0
SELECT * FROM income WHERE chapter = 'distant'  AND City = 'pleasant',0
SELECT * FROM bag WHERE should = 'bar'  OR lower = 'difference',0
SELECT * FROM orbit WHERE card = 'children'  OR regular = 'path',0
SELECT * FROM taught WHERE    NOT chose = 'make',0
SELECT * FROM just WHERE cave = 'twenty'  AND  ( baseball = 'volume' OR struggle = 'available' ) ,0
SELECT * FROM correctly WHERE NOT including = 'know'  AND NOT breathing = 'block',0
SELECT * FROM tribe ORDER BY river,0
SELECT * FROM recognize ORDER BY floor DESC,0
" SELECT * FROM current ORDER BY planned, behavior",0
" SELECT * FROM jump ORDER BY little ASC, make DESC",0
"INSERT INTO depth ( class, stuck, particles, sister, type, bell )  VALUES  ( 'swam', 'sick'. whatever', 'pleasant', 'foot', 'yesterday', 'wrong' )  ",0
"INSERT INTO proud  ( copper, area, lift )  VALUES  ( 'successful', 'throat', 'oil' )  ",0
"   SELECT good, tobacco, compare FROM impossible WHERE contrast  IS NULL",0
"   SELECT baseball, look, groundFROM busy WHERE change  IS NOT NULL",0
"  UPDATE whole SET life =  'man', City =  'key' WHERE recall =  valuable",0
 UPDATE away SET glad = 'riding'WHERE purple = 'suppose',0
SELECT * FROM call,0
DELETE FROM ago WHERE completely = 'upon',0
DELETE FROM grandmother,0
SELECT die ( s )  FROM great,0
SELECT * FROM  ( SELECT art FROM most ) ,0
SELECT TOP 3 * FROM hall,0
SELECT * FROM automobile 3,0
SELECT * FROM soil FETCH FIRST 3 ROWS ONLY,0
SELECT TOP 50 PERCENT * FROM attack,0
SELECT * FROM cowboy FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT TOP 3 * FROM hardly WHERE interior = 'cannot',0
SELECT * FROM grandfather WHERE party = 'family' LIMIT 3,0
SELECT * FROM feed WHERE decide = 'promised' FETCH FIRST 3 ROWS ONLY,0
SELECT MIN ( spell )  AS paid FROM essential,0
SELECT MIN ( market )  AS powerful FROM cover,0
SELECT * FROM  ( SELECT black FROM of ) ,0
SELECT TOP 3 * FROM being SELECT * FROM like 3SELECT * FROM trade,0
SELECT * FROM children 3 SELECT * FROM desert,0
SELECT * FROM entire FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM finish,0
SELECT TOP 50 PERCENT * FROM previous SELECT * FROM sale FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM judge,0
SELECT * FROM right FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM grow,0
SELECT TOP 3 * FROM separate WHERE discover = 'solution' SELECT * FROM income,0
SELECT * FROM cloth WHERE jungle = 'lonely' LIMIT 3,0
SELECT * FROM chest WHERE room = 'completely' FETCH FIRST 3 ROWS ONLY,0
SELECT AVG ( primitive ) FROM nobody,0
SELECT * FROM studying WHERE ought NOT LIKE '[down]%',0
SELECT AVG ( battle ) FROM shape SELECT SUM ( struggle ) ,0
SELECT AVG ( anyone ) FROM shape SELECT SUM ( behind ) ,0
SELECT AVG ( object )  FROM shot  SELECT SUM ( minerals ) ,0
SELECT COUNT ( tears ) FROM might,0
SELECT COUNT ( aid ) FROM fallen,0
SELECT AVG ( muscle ) FROM dangerous,0
SELECT * FROM nature WHERE price NOT LIKE 'angle%',0
SELECT * FROM lunch WHERE kind LIKE '%think%',0
SELECT * FROM sitting  WHERE cost NOT LIKE '[involved]%',0
"  SELECT * FROM dawn WHERE men IN  ( 'determine', 'valuable', 'improve' )  ",0
"  SELECT * FROM amount WHERE now NOT IN  ( 'joy', 'action', 'anyone' )  ",0
SELECT * FROM expect WHERE too IN  ( SELECT cheese FROM save ) ,0
SELECT * FROM iron WHERE trail  BETWEEN 10 AND 20,0
SELECT * FROM greater WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM queen WHERE riding BETWEEN 'yet' AND 'excitement',0
"SELECT * FROM until WHERE been BETWEEN ""private"" AND    ""piece""",0
SELECT * FROM church WHERE captured NOT BETWEEN 'invented' AND 'fifty',0
SELECT * FROM remove WHERE indicate BETWEEN copper09/01/1996them AND easier15/31/1996couple,0
SELECT * FROM machine WHERE control BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT AVG ( pattern ) FROM way SELECT SUM ( distant ) ,0
SELECT COUNT ( climate )  FROM attack,0
SELECT COUNT ( tooID ) FROM carried,0
SELECT AVG ( Price ) FROM sail,0
SELECT * FROM garage WHERE pie BETWEEN '1996-07-01' AND '1996-07-31',0
"  SELECT wentID AS ID, again AS lose FROM pair",0
"  SELECT angryID AS ID, hurried AS across FROM copy",0
"  SELECT thank AS crew, smooth AS [plan]  FROM met",0
"   SELECT joined, boat+ ', ' + its+ ' ' + label+ ', ' + broken AS club  FROM joy",0
SELECT blanket ( s ) FROM standard INNER JOIN,0
"   SELECT value,section,touch,aware,air     (  (  wise JOIN fully ON box.exchange =  careful.respect )   INNER JOIN noneON Orders.brick =  paper.richID ) ",0
SELECT thus ( s )  FROM earth LEFT JOIN,0
"  SELECT degree,forward,train FROM health LEFT JOIN Orders ON string.colorID =  pole.difficult ORDER BY dog.farm",0
SELECT diagram ( s FROM actual RIGHT JOIN,0
"  SELECT Orders.musicalrID, Employees.figure, Employees.between FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.forgetID ORDER BY Orders.circusID",0
SELECT war ( s )  FROM daughter FULL OUTER JOIN,0
" SELECT column_name ( s )  FROM share,sound",0
SELECT stood ( s )  FROM pipe UNION,0
SELECT these ( s )  FROM clear SELECT strange ( s ) ,0
SELECT social ( s )  FROM principal UNION ALL,0
SELECT somebody ( s )  FROM private SELECT future FROM state,0
SELECT farm FROM back UNION SELECT were FROM band ORDER BY ran,0
SELECT try FROM ball UNION ALL SELECT anyway FROM stock ORDER BY yourself,0
"  SELECT somebody,sell FROM smaller WHERE ride = 'want' UNION SELECT held, during FROM gather",0
"   SELECT COUNT ( negative ) , mad FROM bend BY story",0
"   SELECT Employees.drawn, COUNT ( Orders.drivingID )  AS beenFROM    ( OrdersINNER JOIN with ON Orders.brainID  =  Employees.communityID ) ",0
SELECT * FROM week FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT turn,0
SELECT missing FROM dot,0
SELECT DISTINCT free FROM them,0
SELECT COUNT ( DISTINCT certainly )  FROM environment,0
SELECT Count ( * )  AS clean,0
FROM  ( SELECT DISTINCT car FROM process ) ,0
SELECT * FROM cut,0
SELECT * FROM sell WHERE yard = 'settlers',0
SELECT * FROM should WHERE rear = 'divide',0
SELECT * FROM cake  WHERE major = party,0
SELECT * FROM sunlight WHERE tired = 'coming'  AND City = 'watch',0
SELECT * FROM without WHERE car = 'especially'  OR tears = 'southern',0
SELECT * FROM primitive WHERE broad = 'for'  OR pet = 'additional',0
SELECT * FROM only WHERE    NOT acres = 'whale',0
SELECT * FROM couple WHERE paid = 'youth'  AND  ( level = 'melted' OR long = 'luck' ) ,0
SELECT * FROM future WHERE NOT stream = 'replace'  AND NOT call = 'pay',0
SELECT * FROM though ORDER BY worry,0
SELECT * FROM off ORDER BY wealth DESC,0
" SELECT * FROM mouth ORDER BY wish, north",0
" SELECT * FROM charge ORDER BY free ASC, brush DESC",0
"INSERT INTO up ( simple, radio, act, combination, since, till )  VALUES  ( 'example', 'level'. took', 'account', 'at', 'dug', 'morning' )  ",0
"INSERT INTO nearer  ( stairs, officer, dear )  VALUES  ( 'band', 'throw', 'tales' )  ",0
"   SELECT barn, although, around FROM without WHERE speed  IS NULL",0
"   SELECT separate, vote, likeFROM told WHERE camp  IS NOT NULL",0
"  UPDATE second SET rocket =  'hearing', City =  'use' WHERE test =  slept",0
 UPDATE writer SET draw = 'simple'WHERE eat = 'gradually',0
SELECT * FROM creature,0
DELETE FROM dead WHERE rabbit = 'jump',0
DELETE FROM scientific,0
SELECT wash ( s )  FROM lion,0
SELECT * FROM  ( SELECT maybe FROM moment ) ,0
SELECT TOP 3 * FROM twice,0
SELECT * FROM element 3,0
SELECT * FROM seems FETCH FIRST 3 ROWS ONLY,0
SELECT TOP 50 PERCENT * FROM tail,0
SELECT * FROM cream FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT TOP 3 * FROM store WHERE giant = 'graph',0
SELECT * FROM market WHERE road = 'long' LIMIT 3,0
SELECT * FROM wagon WHERE fog = 'leather' FETCH FIRST 3 ROWS ONLY,0
SELECT MIN ( tide )  AS thumb FROM straight,0
SELECT MIN ( stared )  AS substance FROM easier,0
SELECT * FROM  ( SELECT while FROM kids ) ,0
SELECT TOP 3 * FROM creature SELECT * FROM except 3SELECT * FROM only,0
SELECT * FROM born 3 SELECT * FROM us,0
SELECT * FROM hand FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM identity,0
SELECT TOP 50 PERCENT * FROM settle SELECT * FROM blank FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM somehow,0
SELECT * FROM writing FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM according,0
SELECT TOP 3 * FROM greatest WHERE western = 'brave' SELECT * FROM record,0
SELECT * FROM happy WHERE road = 'operation' LIMIT 3,0
SELECT * FROM read WHERE breathe = 'thus' FETCH FIRST 3 ROWS ONLY,0
SELECT AVG ( funny ) FROM around,0
SELECT * FROM tribe WHERE reach NOT LIKE '[owner]%',0
SELECT AVG ( everywhere ) FROM acres SELECT SUM ( mistake ) ,0
SELECT AVG ( last ) FROM tonight SELECT SUM ( make ) ,0
SELECT AVG ( policeman )  FROM memory  SELECT SUM ( clothes ) ,0
SELECT COUNT ( result ) FROM gentle,0
SELECT COUNT ( son ) FROM remarkable,0
SELECT AVG ( favorite ) FROM softly,0
SELECT * FROM go WHERE riding NOT LIKE 'mill%',0
SELECT * FROM chain WHERE butter LIKE '%way%',0
SELECT * FROM came  WHERE sun NOT LIKE '[column]%',0
"  SELECT * FROM broad WHERE orange IN  ( 'coach', 'breakfast', 'respect' )  ",0
"  SELECT * FROM limited WHERE to NOT IN  ( 'struck', 'long', 'machine' )  ",0
SELECT * FROM those WHERE pine IN  ( SELECT passage FROM verb ) ,0
SELECT * FROM vapor WHERE breathe  BETWEEN 10 AND 20,0
SELECT * FROM hair WHERE Price NOT BETWEEN 10 AND 20,0
SELECT * FROM everywhere WHERE color BETWEEN 'vapor' AND 'silent',0
"SELECT * FROM behavior WHERE diagram BETWEEN ""sound"" AND    ""pile""",0
SELECT * FROM lesson WHERE return NOT BETWEEN 'bright' AND 'beginning',0
SELECT * FROM ranch WHERE flow BETWEEN largest09/01/1996row AND area15/31/1996highest,0
SELECT * FROM sale WHERE shirt BETWEEN '1996-07-01' AND '1996-07-31',0
